seqnames	strand	gene	Ref_Class	final_TX_ID	source	start.TR	end.TR	exon_number	start.exon	end.exon	CAGE.cluster.start	CAGE.cluster.end	CAGE_ID	CAGE_significance	CAGE_score	CAGE_support	TX_category	EHV-1_12h_1	EHV-1_12h_2	EHV-1_12h_3	EHV-1_18h_1	EHV-1_18h_2	EHV-1_18h_3	EHV-1_1h_1	EHV-1_1h_2	EHV-1_1h_3	EHV-1_24h_1	EHV-1_24h_2	EHV-1_24h_3	EHV-1_2h_1	EHV-1_2h_2	EHV-1_2h_3	EHV-1_48h_1	EHV-1_48h_2	EHV-1_48h_3	EHV-1_4h_1	EHV-1_4h_2	EHV-1_4h_3	EHV-1_6h_1	EHV-1_6h_2	EHV-1_6h_3	EHV-1_8h_1	EHV-1_8h_2	EHV-1_8h_3
NC_001491.2	+	ORF41	ORF41-ORF42-PC-Canonic	ORF41-ORF42-PC-Canonic	Torma_et_al	76515	81894	1	76515	81894	NA	NA		NA	NA	NA	NA	11	4	6	0	1	1	0	0	0	1	1	1	0	0	0	3	0	2	0	0	1	0	1	0	3	4	3
NC_001491.2	+	ORF41	ORF41-ORF42-PC-Short	ORF41-ORF42-PC-Short	Torma_et_al	76649	81894	1	76649	81894	NA	NA		NA	NA	NA	NA	4	0	5	2	0	0	0	0	0	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2
NC_001491.2	+	ORF41	ORF41-ORF42-PC-Short-2	ORF41-ORF42-PC-Short-2	Torma_et_al	76722	81894	1	76722	81894	76719	76728	CAGE_cluster_541	***	8719.130416886	8	NA	13	3	5	0	1	2	0	0	0	8	8	7	0	0	0	4	2	3	0	0	0	0	0	0	0	1	1
NC_001491.2	+	ORF42	ORF42	ORF42	Torma_et_al	77591	81894	1	77591	81894	77588	77665	CAGE_cluster_548	***	157052.196791096	9	NA	1461	828	807	125	114	81	0	0	0	529	367	302	6	1	3	311	197	193	4	3	3	17	16	19	275	462	497
NC_001491.2	+	ORF42	ORF42-L1	ORF42-L1	Torma_et_al	77081	81894	1	77081	81894	NA	NA		NA	NA	NA	NA	1	0	1	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
NC_001491.2	+	ORF42	ORF42-L2	ORF42-L2	Torma_et_al	77362	81894	1	77362	81894	77356	77372	CAGE_cluster_543	***	47023.292115728	9	NA	100	37	44	14	5	6	0	0	0	50	31	22	1	4	0	29	13	10	1	0	0	3	2	0	15	42	42
NC_001491.2	+	ORF42	ORF42-Monocistronic-Long-novTX_104	novTX_104	Tombacz_et_al	77645	81894	1	77645	81894	77588	77665	CAGE_cluster_548	***	NA	9	Monocistronic-Long	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF42	ORF42-Monocistronic-Long-novTX_252	novTX_252	Tombacz_et_al	77665	81894	1	77665	81894	77588	77665	CAGE_cluster_548	***	NA	9	Monocistronic-Long	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-Monocistronic-Long-novTX_325	novTX_325	Tombacz_et_al	77615	81894	1	77615	81894	77588	77665	CAGE_cluster_548	***	NA	9	Monocistronic-Long	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF42	ORF42-Multicistronic-Long-novTX_102	novTX_102	Tombacz_et_al	77615	83096	1	77615	83096	77588	77665	CAGE_cluster_548	***	NA	9	Multicistronic-Long	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-ORF43-ORF45-ORF46-PC-Canonic	ORF42-ORF43-ORF45-ORF46-PC-Canonic	Torma_et_al	77591	87824	1	77591	87824	77588	77665	CAGE_cluster_548	***	157052.196791096	9	NA	3	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-ORF43-PC-Canonic	ORF42-ORF43-PC-Canonic	Torma_et_al	77591	83096	1	77591	83096	77588	77665	CAGE_cluster_548	***	157052.196791096	9	NA	292	150	159	17	21	21	0	0	0	196	142	118	0	0	2	104	63	74	0	0	0	0	1	1	28	53	61
NC_001491.2	+	ORF42	ORF42-ORF43-PC-Long	ORF42-ORF43-PC-Long	Torma_et_al	77505	83096	1	77505	83096	77505	77507	CAGE_cluster_547	***	2081.460815577	5	NA	4	4	4	2	5	0	0	0	0	31	22	13	0	0	0	22	14	31	0	0	0	0	0	0	1	1	0
NC_001491.2	+	ORF42	ORF42-ORF43-PC-Long-1	ORF42-ORF43-PC-Long-1	Torma_et_al	77081	83096	1	77081	83096	NA	NA		NA	NA	NA	NA	0	0	2	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-ORF43-PC-Long-2	ORF42-ORF43-PC-Long-2	Torma_et_al	77362	83096	1	77362	83096	77356	77372	CAGE_cluster_543	***	47023.292115728	9	NA	16	9	5	3	0	2	0	0	0	10	15	8	0	0	1	10	3	8	0	1	0	0	0	0	1	1	2
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_107	novTX_107	Tombacz_et_al	78089	81894	1	78089	81894	78084	78104	CAGE_cluster_551	**	NA	3	Putative mRNA	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_131	novTX_131	Tombacz_et_al	79076	81894	1	79076	81894	79055	79106	CAGE_cluster_568	**	NA	4	Putative mRNA	1	2	2	1	1	1	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	1	0	0	1	1	2
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_139	novTX_139	Tombacz_et_al	79636	81894	1	79636	81894	79605	79686	CAGE_cluster_580	***	NA	6	Putative mRNA	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_144	novTX_144	Tombacz_et_al	79748	81894	1	79748	81894	79723	79748	CAGE_cluster_581	***	NA	8	Putative mRNA	1	0	4	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_146	novTX_146	Tombacz_et_al	79957	81894	1	79957	81894	79917	79998	CAGE_cluster_584	***	NA	6	Putative mRNA	0	0	0	0	2	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_147	novTX_147	Tombacz_et_al	79972	81894	1	79972	81894	79917	79998	CAGE_cluster_584	***	NA	6	Putative mRNA	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_150	novTX_150	Tombacz_et_al	80198	81894	1	80198	81894	80191	80203	CAGE_cluster_586	**	NA	4	Putative mRNA	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_153	novTX_153	Tombacz_et_al	80354	81894	1	80354	81894	80327	80364	CAGE_cluster_588	**	NA	4	Putative mRNA	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_155	novTX_155	Tombacz_et_al	80615	81894	1	80615	81894	80615	80645	CAGE_cluster_595	***	NA	3	Putative mRNA	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_255	novTX_255	Tombacz_et_al	78779	81894	1	78779	81894	78777	78817	CAGE_cluster_566	***	NA	8	Putative mRNA	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_257	novTX_257	Tombacz_et_al	78932	81894	1	78932	81894	78900	78969	CAGE_cluster_567	**	NA	5	Putative mRNA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_259	novTX_259	Tombacz_et_al	79609	81894	1	79609	81894	79605	79686	CAGE_cluster_580	***	NA	6	Putative mRNA	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_260	novTX_260	Tombacz_et_al	79808	81894	1	79808	81894	79806	79818	CAGE_cluster_582	**	NA	3	Putative mRNA	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_303	novTX_303	Tombacz_et_al	81304	81894	1	81304	81894	81290	81334	CAGE_cluster_605	***	NA	8	Putative mRNA	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_311	novTX_311	Tombacz_et_al	81304	81892	1	81304	81892	81290	81334	CAGE_cluster_605	***	NA	8	Putative mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_314	novTX_314	Tombacz_et_al	80709	81894	1	80709	81894	80705	80718	CAGE_cluster_596	**	NA	5	Putative mRNA	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_315	novTX_315	Tombacz_et_al	81328	81894	1	81328	81894	81290	81334	CAGE_cluster_605	***	NA	8	Putative mRNA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_326	novTX_326	Tombacz_et_al	81077	81894	1	81077	81894	81076	81110	CAGE_cluster_602	**	NA	4	Putative mRNA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_327	novTX_327	Tombacz_et_al	81499	81892	1	81499	81892	81498	81513	CAGE_cluster_607	**	NA	3	Putative mRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_336	novTX_336	Tombacz_et_al	80964	81894	1	80964	81894	80950	80967	CAGE_cluster_600	***	NA	6	Putative mRNA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_001491.2	+	ORF42	ORF42-Putative mRNA-novTX_338	novTX_338	Tombacz_et_al	81499	81894	1	81499	81894	81498	81513	CAGE_cluster_607	**	NA	3	Putative mRNA	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0
NC_001491.2	+	ORF43	ORF43	ORF43	Torma_et_al	81905	83096	1	81905	83096	81892	81934	CAGE_cluster_612	***	169952.732015682	9	NA	1108	650	700	394	275	241	0	0	0	571	398	414	0	3	0	756	547	191	3	4	4	30	41	38	186	229	277
NC_001491.2	+	ORF43	ORF43-L1	ORF43-L1	Torma_et_al	78636	83096	1	78636	83096	NA	NA		NA	NA	NA	NA	2	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF43	ORF43-L2	ORF43-L2	Torma_et_al	79161	83096	1	79161	83096	79129	79164	CAGE_cluster_569	***	2180.507617109	7	NA	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF43	ORF43-L3	ORF43-L3	Torma_et_al	79666	83096	1	79666	83096	79605	79686	CAGE_cluster_580	***	1503.278027009	6	NA	2	5	4	0	1	1	0	0	0	2	2	1	0	0	0	1	2	3	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF43	ORF43-L4	ORF43-L4	Torma_et_al	79946	83096	1	79946	83096	79917	79998	CAGE_cluster_584	***	3838.637537626	6	NA	5	1	1	2	0	2	0	0	0	3	2	1	0	0	0	4	1	4	0	0	0	0	0	0	0	1	0
NC_001491.2	+	ORF43	ORF43-L5	ORF43-L5	Torma_et_al	80246	83096	1	80246	83096	NA	NA		NA	NA	NA	NA	9	8	2	2	1	1	0	0	0	4	2	3	0	0	0	2	4	2	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF43	ORF43-L6	ORF43-L6	Torma_et_al	80796	83096	1	80796	83096	NA	NA		NA	NA	NA	NA	1	4	0	3	1	0	0	0	0	2	1	1	0	0	0	3	1	4	0	0	0	0	0	0	1	1	1
NC_001491.2	+	ORF43	ORF43-L7	ORF43-L7	Torma_et_al	81008	83096	1	81008	83096	80994	81016	CAGE_cluster_601	***	1651.342287112	5	NA	2	1	0	2	2	1	0	0	0	2	3	1	0	0	0	2	0	1	0	0	0	0	0	0	1	0	1
NC_001491.2	+	ORF43	ORF43-Monocistronic-Long-novTX_160	novTX_160	Tombacz_et_al	81892	83096	1	81892	83096	81892	81934	CAGE_cluster_612	***	NA	9	Monocistronic-Long	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF43	ORF43-Monocistronic-Long-novTX_348	novTX_348	Tombacz_et_al	79972	83096	1	79972	83096	79917	79998	CAGE_cluster_584	***	NA	6	Monocistronic-Long	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF43	ORF43-Monocistronic-Short-novTX_161	novTX_161	Tombacz_et_al	81919	83096	1	81919	83096	81892	81934	CAGE_cluster_612	***	NA	9	Monocistronic-Short	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1
NC_001491.2	+	ORF43	ORF43-ORF45-ORF46-PC-Canonic	ORF43-ORF45-ORF46-PC-Canonic	Torma_et_al	81905	87824	1	81905	87824	81892	81934	CAGE_cluster_612	***	169952.732015682	9	NA	5	3	2	2	0	0	0	0	0	3	2	4	0	0	0	5	0	1	0	0	0	0	0	0	1	1	1
NC_001491.2	+	ORF45	ORF45-ORF46-ORF48-ORF49-ORF50-ORF51-PC-Canonic	ORF45-ORF46-ORF48-ORF49-ORF50-ORF51-PC-Canonic	Torma_et_al	84369	93028	1	84369	93028	84364	84369	CAGE_cluster_627	***	9882.10484979	9	NA	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF45	ORF45-ORF46-PC-Canonic	ORF45-ORF46-PC-Canonic	Torma_et_al	84369	87824	1	84369	87824	84364	84369	CAGE_cluster_627	***	9882.10484979	9	NA	92	52	57	9	5	4	0	0	0	26	12	10	0	0	0	10	7	11	0	0	0	1	0	2	9	18	26
NC_001491.2	+	ORF45	ORF45-ORF46-PC-Long-1	ORF45-ORF46-PC-Long-1	Torma_et_al	82842	87824	1	82842	87824	82839	82842	CAGE_cluster_625	**	767.898535723	5	NA	4	0	3	0	0	0	0	0	0	3	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF45	ORF45-ORF46-PC-Long-2	ORF45-ORF46-PC-Long-2	Torma_et_al	84189	87824	1	84189	87824	NA	NA		NA	NA	NA	NA	28	22	18	6	1	2	0	0	0	11	8	5	0	0	0	5	3	7	0	0	0	2	0	0	1	4	4
NC_001491.2	+	ORF45	ORF45-ORF46-PC-Long-3	ORF45-ORF46-PC-Long-3	Torma_et_al	84295	87824	1	84295	87824	NA	NA		NA	NA	NA	NA	4	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
NC_001491.2	+	ORF46	ORF46	ORF46	Torma_et_al	86362	87824	1	86362	87824	86360	86393	CAGE_cluster_644	***	86536.604073751	9	NA	319	184	198	91	80	56	0	0	0	121	96	82	1	0	1	231	168	62	0	1	0	11	5	7	53	63	78
NC_001491.2	+	ORF46	ORF46-L1	ORF46-L1	Torma_et_al	84815	87824	1	84815	87824	84815	84819	CAGE_cluster_633	**	1498.735337916	3	NA	6	4	8	1	1	3	0	0	0	3	0	3	0	0	0	5	1	3	0	0	0	0	0	0	1	3	1
NC_001491.2	+	ORF46	ORF46-Monocistronic-Short-novTX_318	novTX_318	Tombacz_et_al	86383	87824	1	86383	87824	86360	86393	CAGE_cluster_644	***	NA	9	Monocistronic-Short	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1
NC_001491.2	+	ORF46	ORF46-Non-coding-novTX_165	novTX_165	Tombacz_et_al	87562	87824	1	87562	87824	87555	87571	CAGE_cluster_654	**	NA	3	Non-coding	0	0	2	3	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
NC_001491.2	+	ORF46	ORF46-ORF48-ORF49-ORF50	ORF46-ORF48-ORF49-ORF50	Torma_et_al	84907	93028	1	84907	93028	NA	NA		NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF46	ORF46-ORF48-ORF49-ORF50-ORF51-ORF52-ORF53-CX-Canonic	ORF46-ORF48-ORF49-ORF50-ORF51-ORF52-ORF53-CX-Canonic	Torma_et_al	86362	98004	1	86362	98004	86360	86393	CAGE_cluster_644	***	86536.604073751	9	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF46	ORF46-ORF48-ORF49-ORF50-ORF51-PC-Canonic	ORF46-ORF48-ORF49-ORF50-ORF51-PC-Canonic	Torma_et_al	86362	93028	1	86362	93028	86360	86393	CAGE_cluster_644	***	86536.604073751	9	NA	4	2	2	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
NC_001491.2	+	ORF48	ORF48-ORF49-ORF50-ORF51-ORF52-ORF53-ORF54	ORF48-ORF49-ORF50-ORF51-ORF52-ORF53-ORF54	Torma_et_al	87844	99343	1	87844	99343	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF48	ORF48-ORF49-ORF50-ORF51-PC-Canonic	ORF48-ORF49-ORF50-ORF51-PC-Canonic	Torma_et_al	88589	93028	1	88589	93028	88588	88591	CAGE_cluster_666	***	2154.911733178	5	NA	50	20	17	6	7	5	0	0	0	38	18	18	0	0	0	22	23	3	0	0	0	0	0	0	0	2	2
NC_001491.2	+	ORF48	ORF48-ORF49-ORF50-ORF51-PC-Long	ORF48-ORF49-ORF50-ORF51-PC-Long	Torma_et_al	88429	93028	1	88429	93028	88428	88431	CAGE_cluster_663	***	10382.903119899	9	NA	12	9	11	1	1	0	0	0	0	4	2	2	0	1	0	2	2	1	0	1	0	0	1	0	6	7	7
NC_001491.2	+	ORF48	ORF48-ORF49-ORF50-ORF51-PC-Long-1	ORF48-ORF49-ORF50-ORF51-PC-Long-1	Torma_et_al	87846	93028	1	87846	93028	NA	NA		NA	NA	NA	NA	15	4	3	1	1	1	0	0	0	19	10	10	0	0	0	6	1	3	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF48	ORF48-ORF49-ORF50-ORF51-PC-Long-2	ORF48-ORF49-ORF50-ORF51-PC-Long-2	Torma_et_al	88297	93028	1	88297	93028	88295	88302	CAGE_cluster_661	***	8784.304399365	8	NA	35	8	14	3	1	3	0	0	0	9	10	14	0	0	0	14	9	6	1	0	0	1	1	1	2	6	6
NC_001491.2	+	ORF49	ORF49-ORF50-ORF51-PC-Canonic	ORF49-ORF50-ORF51-PC-Canonic	Torma_et_al	89351	93028	1	89351	93028	89341	89355	CAGE_cluster_673	***	15996.985830107	9	NA	26	12	12	1	3	1	0	0	0	8	8	4	1	0	0	5	6	6	1	0	0	0	3	1	6	2	7
NC_001491.2	+	ORF49	ORF49-ORF50-ORF51-PC-Long	ORF49-ORF50-ORF51-PC-Long	Torma_et_al	89189	93028	1	89189	93028	NA	NA		NA	NA	NA	NA	14	9	8	1	1	0	0	0	0	4	1	6	0	0	0	3	3	0	0	1	1	2	2	0	3	7	10
NC_001491.2	+	ORF50	ORF50-Multicistronic-Long-novTX_168	novTX_168	Tombacz_et_al	90650	93028	1	90650	93028	90621	90748	CAGE_cluster_685	***	NA	9	Multicistronic-Long	2	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_001491.2	+	ORF50	ORF50-Multicistronic-Long-novTX_169	novTX_169	Tombacz_et_al	90663	93028	1	90663	93028	90621	90748	CAGE_cluster_685	***	NA	9	Multicistronic-Long	1	0	1	2	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF50	ORF50-Multicistronic-Long-novTX_172	novTX_172	Tombacz_et_al	90707	93028	1	90707	93028	90621	90748	CAGE_cluster_685	***	NA	9	Multicistronic-Long	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NC_001491.2	+	ORF50	ORF50-Multicistronic-Short-novTX_175	novTX_175	Tombacz_et_al	90784	93028	1	90784	93028	90774	90805	CAGE_cluster_686	***	NA	6	Multicistronic-Short	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	2	0	0	2	1
NC_001491.2	+	ORF50	ORF50-Multicistronic-Short-novTX_265	novTX_265	Tombacz_et_al	90734	93028	1	90734	93028	90621	90748	CAGE_cluster_685	***	NA	9	Multicistronic-Short	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1
NC_001491.2	+	ORF50	ORF50-ORF51-Canonic	ORF50-ORF51-Canonic	Torma_et_al	90722	93028	1	90722	93028	90621	90748	CAGE_cluster_685	***	97815.579059717	9	NA	77	44	56	8	7	7	0	0	0	14	9	13	2	4	2	17	8	20	5	6	7	14	15	9	27	32	40
NC_001491.2	+	ORF50	ORF50-ORF51-PC-Long	ORF50-ORF51-PC-Long	Torma_et_al	90586	93028	1	90586	93028	90585	90589	CAGE_cluster_684	***	3920.396308745	8	NA	5	4	1	1	0	1	0	0	0	0	0	0	1	0	0	2	1	1	0	0	1	1	0	2	2	3	1
NC_001491.2	+	ORF50	ORF50-ORF51-PC-Long-1	ORF50-ORF51-PC-Long-1	Torma_et_al	90226	93028	1	90226	93028	NA	NA		NA	NA	NA	NA	2	1	2	8	7	6	0	0	0	0	3	2	0	0	0	13	8	6	0	0	0	3	2	1	2	6	4
NC_001491.2	+	ORF50	ORF50-ORF51-PC-Long-2	ORF50-ORF51-PC-Long-2	Torma_et_al	90686	93028	1	90686	93028	90621	90748	CAGE_cluster_685	***	97815.579059717	9	NA	78	30	45	7	5	3	0	0	0	14	5	4	18	16	6	3	6	5	16	19	15	13	9	9	19	40	40
NC_001491.2	+	ORF51	ORF51	ORF51	Torma_et_al	92730	93028	1	92730	93028	92719	92734	CAGE_cluster_711	*	466.852265231	2	NA	40	30	25	32	30	16	0	0	0	13	7	8	1	1	0	43	23	7	3	2	4	20	26	26	30	17	10
NC_001491.2	+	ORF51	ORF51-Monocistronic-Long-novTX_180	novTX_180	Tombacz_et_al	91202	93028	1	91202	93028	91182	91206	CAGE_cluster_692	**	NA	5	Monocistronic-Long	2	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF51	ORF51-Monocistronic-Long-novTX_182	novTX_182	Tombacz_et_al	92378	93028	1	92378	93028	92370	92459	CAGE_cluster_705	***	NA	9	Monocistronic-Long	2	1	1	2	0	0	0	0	0	0	1	1	0	0	0	2	2	1	0	0	0	0	0	0	1	1	2
NC_001491.2	+	ORF51	ORF51-Monocistronic-Long-novTX_291	novTX_291	Tombacz_et_al	92455	93028	1	92455	93028	92370	92459	CAGE_cluster_705	***	NA	9	Monocistronic-Long	2	2	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
NC_001491.2	+	ORF51	ORF51-ORF52-ORF53-ORF54-CX-Canonic	ORF51-ORF52-ORF53-ORF54-CX-Canonic	Torma_et_al	92409	99345	1	92409	99345	92370	92459	CAGE_cluster_705	***	52428.621414893	9	NA	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF53	ORF52-ORF53-ORF54-CX-Canonic	ORF52-ORF53-ORF54-CX-Canonic	Torma_et_al	92786	99345	1	92786	99345	NA	NA		NA	NA	NA	NA	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF53	ORF53-Canonic	ORF53-Canonic	Torma_et_al	94358	98004	1	94358	98004	94352	94360	CAGE_cluster_721	***	14069.896737759	9	NA	6	3	2	2	0	1	0	0	0	0	0	2	9	8	5	2	0	0	3	0	4	1	1	0	1	1	2
NC_001491.2	+	ORF53	ORF53-ORF54-PC-Canonic	ORF53-ORF54-PC-Canonic	Torma_et_al	94358	99345	1	94358	99345	94352	94360	CAGE_cluster_721	***	14069.896737759	9	NA	22	7	6	0	2	1	0	0	0	5	4	3	24	17	9	8	3	4	2	5	3	0	1	0	0	6	4
NC_001491.2	+	ORF53	ORF53.5	ORF53.5	Torma_et_al	95968	98004	1	95968	98004	95963	95972	CAGE_cluster_732	***	8228.51011937	8	NA	19	7	10	6	5	2	0	0	0	2	4	4	0	0	0	2	2	3	0	0	0	0	0	1	6	8	9
NC_001491.2	+	ORF53	TR1064	TR1064	Torma_et_al	96454	98004	1	96454	96571	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	3	2	0	0	0	8	5	6	0	0	0	21	12	3	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF53	TR1064	TR1064	Torma_et_al	96454	98004	2	96944	98004	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	3	2	0	0	0	8	5	6	0	0	0	21	12	3	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF53	TR1167	TR1167	Torma_et_al	96454	98004	1	96454	96696	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	1	0	0	0	2	1	4	0	0	0	5	6	2	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF53	TR1167	TR1167	Torma_et_al	96454	98004	2	96944	98004	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	1	0	0	0	2	1	4	0	0	0	5	6	2	0	0	0	0	0	0	0	0	1
